zone_code,elevation_mean,elevation_min,elevation_max,elevation_std,slope_mean,slope_min,slope_max,elevation_source,elevation_warning,low_elevation_score,low_slope_score
NSR-GRID-165,164.93200606564594,157.0,178.0,5.451002962289209,4.3518916065810815,0.0,14.123196601867676,srtm_earth_engine,,0.4243611678477536,0.7253893061938685
NSR-GRID-166,162.23221071515948,147.0,169.0,4.1423968065788985,3.877428245870092,0.0,19.326011657714844,srtm_earth_engine,,0.43727986881832837,0.7724367764207666
NSR-GRID-167,160.29062673322244,141.0,172.0,5.886630128190206,5.605875237925923,0.0,19.326011657714844,srtm_earth_engine,,0.44657047777777537,0.6010451261241863
NSR-GRID-168,159.3697272089875,145.0,185.0,7.2590173807019225,6.400231038536255,0.0,26.937883377075195,srtm_earth_engine,,0.45097704347372414,0.5222773350290524
NSR-GRID-169,160.5539916822964,150.0,185.0,4.913121760357586,5.242151295114169,0.0,26.937883377075195,srtm_earth_engine,,0.44531025891614784,0.6371117495713645
NSR-GRID-170,164.9130370950378,154.0,183.0,4.356815136591329,4.657956228296559,0.0,26.830848693847656,srtm_earth_engine,,0.4244519356383426,0.6950401425490977
NSR-GRID-171,172.1159321038986,164.0,186.0,4.1072586041129115,4.0250633995752905,0.0,11.764358520507812,srtm_earth_engine,,0.3899856022086061,0.7577973730999699
NSR-GRID-172,173.63902439024386,171.0,177.0,1.5239140558404927,2.5128502513335005,0.0,6.989464282989502,srtm_earth_engine,,0.38269750394799595,0.9077474197421731
NSR-GRID-173,172.155028691067,164.0,186.0,4.622642362694821,4.269172962967575,0.0,16.18335723876953,srtm_earth_engine,,0.38979852242920443,0.7335916316943751
NSR-GRID-174,105.68237447100535,96.0,116.0,4.745950860409045,6.5315209336820566,0.9274099469184875,14.911871910095215,srtm_earth_engine,,0.7078746100980959,0.5092587166394078
NSR-GRID-175,116.60739285076254,103.0,125.0,4.845949453197091,4.3537265923464545,0.0,13.803080558776855,srtm_earth_engine,,0.6555976678770173,0.7252073502299058
NSR-GRID-176,120.37006101340991,103.0,142.0,6.011826652768049,5.372827036215892,0.0,19.651220321655273,srtm_earth_engine,,0.6375930495506745,0.6241540302868904
NSR-GRID-177,116.44475809741365,107.0,136.0,5.052153731850066,5.228720882793439,0.0,19.097671508789062,srtm_earth_engine,,0.6563758860280926,0.6384435002946398
NSR-GRID-178,119.25327005251643,106.0,140.0,6.9638991235844525,6.571685585810535,0.0,23.638721466064453,srtm_earth_engine,,0.6429369688473072,0.5052760165372194
NSR-GRID-179,122.54744037325847,107.0,135.0,5.790682995002499,6.344782863483096,0.9274099469184875,17.976327896118164,srtm_earth_engine,,0.6271741439679543,0.5277755390653771
NSR-GRID-180,132.08494737700897,112.0,159.0,7.690287152834773,8.720037680812306,0.0,30.40959358215332,srtm_earth_engine,,0.5815365363011306,0.29224685644564075
NSR-GRID-181,141.58461362820876,121.0,163.0,6.577587081643906,7.959748350877314,0.0,28.212709426879883,srtm_earth_engine,,0.5360799991612326,0.36763663904201116
NSR-GRID-182,138.93169434565561,132.0,146.0,2.6344901203922637,2.987868154171245,0.0,7.206482887268066,srtm_earth_engine,,0.5487743950176447,0.8606449614880458
NSR-GRID-183,148.54962878355218,139.0,163.0,4.746586198128503,4.434115621534363,0.0,18.408283233642578,srtm_earth_engine,,0.5027519367096875,0.7172360277412317
NSR-GRID-184,156.56385164888914,146.0,168.0,4.456863547085017,3.3650937348669303,0.0,10.579301834106445,srtm_earth_engine,,0.4644033453284272,0.8232395246382758
NSR-GRID-185,160.82740056771837,147.0,181.0,5.6222976619198235,4.484686713918176,0.0,16.52733612060547,srtm_earth_engine,,0.4440019791486358,0.7122214319678009
NSR-GRID-186,167.3336705556008,157.0,185.0,5.430181457347648,5.95426174707627,0.0,23.509050369262695,srtm_earth_engine,,0.4128690429458477,0.5664993523638221
NSR-GRID-187,174.06861401963644,164.0,182.0,4.150004168922789,3.8870773794024402,0.0,10.312250137329102,srtm_earth_engine,,0.38064188889510575,0.7714799747788058
NSR-GRID-188,170.9242389637508,161.0,182.0,5.406479692544473,3.606092517729074,0.0,9.255254745483398,srtm_earth_engine,,0.39568793343288966,0.7993422461541486
NSR-GRID-189,170.86698213265882,164.0,183.0,4.1161521270882755,3.0440220463438314,0.0,12.589947700500488,srtm_earth_engine,,0.3959619111917101,0.8550767790131013
NSR-GRID-190,167.5027563036173,158.0,181.0,4.103916181853921,3.568330949448274,0.0,14.148640632629395,srtm_earth_engine,,0.41205995635466686,0.8030866580656388
NSR-GRID-191,168.76751280629054,158.0,181.0,5.554218589126837,3.667295679398984,0.0,11.371925354003906,srtm_earth_engine,,0.40600801206352577,0.7932733814853526
NSR-GRID-192,167.99898833319736,159.0,176.0,3.6493435482745844,3.643484126570328,0.0,9.821579933166504,srtm_earth_engine,,0.4096854529683227,0.7956345191738006
NSR-GRID-193,104.84486373165619,101.0,106.0,1.6903085094570331,4.860075282350776,1.4169080257415771,8.939377784729004,srtm_earth_engine,,0.7118821548919438,0.6749981520281545
NSR-GRID-194,175.728858690662,173.0,180.0,1.2256558011355156,2.2176944327829466,0.0,6.80482292175293,srtm_earth_engine,,0.37269750731851514,0.9370148737448257
NSR-GRID-195,115.39939785123624,101.0,137.0,6.3022186671170575,6.472125782379921,0.9274099469184875,22.041973114013672,srtm_earth_engine,,0.6613780045866193,0.5151483002066656
NSR-GRID-196,176.26062771803234,170.0,185.0,2.7389824643965732,2.371211269331192,0.0,5.6513590812683105,srtm_earth_engine,,0.37015295702555573,0.9217922466783057
NSR-GRID-197,126.27407649025541,113.0,146.0,4.76976071558645,6.298367474937118,0.0,24.17238998413086,srtm_earth_engine,,0.6093419413852834,0.5323780580194528
NSR-GRID-198,129.67950474699037,117.0,145.0,4.873433764087682,5.293102981408254,0.0,18.388444900512695,srtm_earth_engine,,0.5930467398554422,0.6320594143597708
NSR-GRID-199,130.5755352280325,114.0,149.0,7.712207153418448,8.153489854111514,0.0,23.785219192504883,srtm_earth_engine,,0.5887591741912457,0.34842536086983267
NSR-GRID-200,131.83589659952713,114.0,161.0,6.668686936686479,7.389621924473283,0.0,28.170679092407227,srtm_earth_engine,,0.5827282608961808,0.42416999502468766
NSR-GRID-201,135.1820005872566,120.0,160.0,6.468199088718731,7.315412741129034,0.0,24.455957412719727,srtm_earth_engine,,0.5667169299535832,0.4315285281234693
NSR-GRID-202,141.44851538423922,123.0,154.0,4.8152232005752875,6.119151661295305,0.0,17.165327072143555,srtm_earth_engine,,0.5367312383435454,0.5501489785050042
NSR-GRID-203,140.4073717687354,131.0,151.0,3.527403985251758,3.4649735450841876,0.0,11.1947660446167,srtm_earth_engine,,0.5417131800428276,0.8133355093094146
NSR-GRID-204,149.4874392352616,140.0,157.0,3.373754914368101,3.1020156648296275,0.0,7.381560325622559,srtm_earth_engine,,0.49826445109692397,0.849326170504634
NSR-GRID-205,161.6858093234849,149.0,174.0,5.702052484631001,5.216501034796606,0.0,13.775063514709473,srtm_earth_engine,,0.4398944359512328,0.6396552122673973
NSR-GRID-206,172.74942509989418,163.0,186.0,3.6247813424426467,3.896577000864899,0.0,17.71697425842285,srtm_earth_engine,,0.3869542959354302,0.770537998653922
NSR-GRID-207,180.23022087370737,168.0,197.0,5.06453415161171,4.9933966605681865,0.0,17.361486434936523,srtm_earth_engine,,0.35115818879478367,0.6617780931327883
NSR-GRID-208,183.182213960769,172.0,195.0,4.641842029202124,3.08826927265379,0.0,7.678477764129639,srtm_earth_engine,,0.33703270481982917,0.8506892535794806
NSR-GRID-209,183.13639403082468,174.0,195.0,5.141654577758459,3.988433667186,0.0,12.643974304199219,srtm_earth_engine,,0.3372519562432146,0.7614295529197602
NSR-GRID-210,181.54503931356248,169.0,194.0,4.550198596790729,3.2342842935948006,0.0,11.518166542053223,srtm_earth_engine,,0.34486669479246035,0.8362105015424258
NSR-GRID-211,176.41093120709616,165.0,189.0,5.255566244229113,3.9863086204259885,0.0,14.148640632629395,srtm_earth_engine,,0.369433744797229,0.7616402711383864
NSR-GRID-212,177.1806572616816,169.0,184.0,2.9806417036782853,3.1744267951136655,0.0,10.312243461608887,srtm_earth_engine,,0.36575055424478287,0.8421459311474173
NSR-GRID-213,184.77100798544998,177.0,192.0,3.8356775340645988,4.0497755958396455,0.0,8.873331069946289,srtm_earth_engine,,0.3294302193555174,0.7553469282094597
NSR-GRID-214,113.39371322728262,103.0,136.0,6.0534033845851525,7.278708999567781,0.9274099469184875,23.498878479003906,srtm_earth_engine,,0.6709753393970035,0.4351680466433633
NSR-GRID-215,120.92359129087501,106.0,140.0,5.483754768224444,6.241412493189682,0.0,23.498878479003906,srtm_earth_engine,,0.6349443702233906,0.5380256760020523
NSR-GRID-216,127.34969004893972,116.0,144.0,5.333912005643826,5.0729117933358125,0.0,24.40109634399414,srtm_earth_engine,,0.6041950587069224,0.6538934256299767
NSR-GRID-217,134.9664432813187,117.0,158.0,6.143943368617782,6.095003893043632,0.0,26.041704177856445,srtm_earth_engine,,0.5677483860515177,0.5525434550904337
NSR-GRID-218,138.411644785126,130.0,158.0,3.787529221559441,4.918991621416682,0.0,24.188945770263672,srtm_earth_engine,,0.5512628668794658,0.6691560471627179
NSR-GRID-219,141.4885970636214,130.0,160.0,5.44982727101982,6.700970909421442,0.0,18.384841918945312,srtm_earth_engine,,0.5365394448321432,0.4924561701232745
NSR-GRID-220,142.79769766342167,132.0,154.0,3.4663152128512618,4.38652932253582,0.0,16.39805793762207,srtm_earth_engine,,0.5302753110761633,0.7219546533944062
NSR-GRID-221,144.3552148740113,137.0,152.0,3.3966143160107407,3.0286356237470686,0.0,9.723241806030273,srtm_earth_engine,,0.5228224872550891,0.8566024864100537
NSR-GRID-222,150.68840130505725,140.0,160.0,4.445523957440063,3.8051324662639123,0.0,10.222567558288574,srtm_earth_engine,,0.49251776742554976,0.7796055776817432
NSR-GRID-223,164.6408387549121,154.0,181.0,5.2330991350340605,3.852693131055174,0.0,12.775077819824219,srtm_earth_engine,,0.4257544228658049,0.7748894938994564
NSR-GRID-224,178.32398271222365,167.0,189.0,4.078723245580873,3.7424526371701594,0.9274099469184875,11.795194625854492,srtm_earth_engine,,0.3602796656439342,0.7858208677068704
NSR-GRID-225,183.8405546492658,178.0,191.0,3.0071930228273964,3.677508760345507,0.0,11.795194625854492,srtm_earth_engine,,0.33388250067938563,0.7922606591941384
NSR-GRID-226,189.47923494594716,174.0,202.0,6.44698967968223,4.224498251844557,0.0,16.533403396606445,srtm_earth_engine,,0.30690103906290667,0.7380215462367876
NSR-GRID-227,197.77819456902898,189.0,207.0,4.441783871621202,3.0451321951874255,0.0,7.876921653747559,srtm_earth_engine,,0.26718996328890376,0.8549666973946004
NSR-GRID-228,197.96685154975535,183.0,217.0,6.76177724139107,5.5459041310008175,0.0,18.96156883239746,srtm_earth_engine,,0.2662872270427745,0.6069918210666682
NSR-GRID-229,189.42700842994344,177.0,199.0,5.951767596405548,3.596759350398887,0.0,9.82268238067627,srtm_earth_engine,,0.3071509464282429,0.8002677167983552
NSR-GRID-230,183.87084726412778,177.0,193.0,3.4513382373886365,2.8114426052765737,0.0,8.938819885253906,srtm_earth_engine,,0.3337375484951588,0.8781392011832837
NSR-GRID-231,196.52490879732073,185.0,216.0,5.97900600350966,7.767216085154262,1.071305513381958,30.905733108520508,srtm_earth_engine,,0.27318701936667555,0.3867280100295385
NSR-GRID-232,113.47831474597271,105.0,125.0,4.50473638212596,5.693327372741819,0.0,16.769832611083984,srtm_earth_engine,,0.6705705154826958,0.5923734307948271
NSR-GRID-233,119.6376253771507,109.0,135.0,4.720107006296792,5.760896990438816,0.0,19.728351593017578,srtm_earth_engine,,0.6410978029621953,0.5856732725948797
NSR-GRID-234,125.0860167694365,116.0,140.0,4.597489921712431,5.7803074425312815,0.0,24.40109634399414,srtm_earth_engine,,0.6150268864555379,0.5837485451184683
NSR-GRID-235,128.10358546249032,116.0,143.0,4.050344463495979,4.978587907135113,0.0,23.685482025146484,srtm_earth_engine,,0.6005876188285653,0.6632465192409622
NSR-GRID-236,138.91948136671286,127.0,152.0,5.462610158099314,4.489347283055499,0.9274099469184875,24.02788734436035,srtm_earth_engine,,0.5488328349371345,0.7117592930422577
NSR-GRID-237,142.47750481224097,114.0,153.0,6.040053779318913,5.921689189860861,0.0,22.805320739746094,srtm_earth_engine,,0.5318074552427847,0.5697292254008244
NSR-GRID-238,144.46229476121354,114.0,154.0,6.42690662734552,4.437752829153374,0.0,20.785301208496094,srtm_earth_engine,,0.5223101028469599,0.7168753646609298
NSR-GRID-239,149.1967055369811,144.0,158.0,2.6279493849426294,2.8947954092855537,0.0,12.81114387512207,srtm_earth_engine,,0.4996556312504413,0.8698739927611528
NSR-GRID-240,156.43368894978957,146.0,162.0,3.620549867672804,2.641581023243261,0.0,9.060416221618652,srtm_earth_engine,,0.46502618253232386,0.8949825623048477
NSR-GRID-241,165.30959873473424,154.0,177.0,4.4854174417848816,3.4189984038569565,0.0,11.794997215270996,srtm_earth_engine,,0.42255436172085437,0.8178943736331513
NSR-GRID-242,178.3691429503384,166.0,188.0,4.785156518662229,4.7741156600480705,0.0,11.795013427734375,srtm_earth_engine,,0.36006357088998964,0.6835218508126963
NSR-GRID-243,185.45284003784533,176.0,195.0,3.5455975522813117,4.46974750906292,0.0,18.482921600341797,srtm_earth_engine,,0.3261676074707085,0.7137027935519451
NSR-GRID-244,189.22194322610085,174.0,202.0,5.8635568983501205,6.3454959119359975,0.0,21.78160285949707,srtm_earth_engine,,0.3081321971172757,0.5277048336566224
NSR-GRID-245,203.4098670798335,187.0,217.0,6.285835536749226,5.020104145635292,0.0,15.693711280822754,srtm_earth_engine,,0.24024203439563374,0.6591297967361033
NSR-GRID-246,207.02954226615765,196.0,218.0,4.349914462366114,4.443463328180174,0.0,18.96156883239746,srtm_earth_engine,,0.2229216470061578,0.7163091153881904
NSR-GRID-247,199.97495556896166,185.0,213.0,5.881131899413803,4.674889836886322,0.0,16.831937789916992,srtm_earth_engine,,0.2566783152646053,0.6933610172215551
NSR-GRID-248,192.51863328712386,183.0,227.0,7.021585375091296,5.286239175486209,0.0,30.905733108520508,srtm_earth_engine,,0.2923573151124791,0.6327400247746123
NSR-GRID-249,117.02565003513703,113.0,124.0,2.0207259421636903,3.6340414786309485,0.9274099469184875,13.145909309387207,srtm_earth_engine,,0.6535962793300094,0.7965708458421557
NSR-GRID-250,199.36205305651666,194.0,207.0,2.888875213642943,4.296678626784817,0.0,10.934727668762207,srtm_earth_engine,,0.25961109469952215,0.7308641884254712
NSR-GRID-251,127.09426914548867,111.0,146.0,6.76449775317888,5.698016446373396,0.0,17.391864776611328,srtm_earth_engine,,0.605417264779958,0.5919084653826554
NSR-GRID-252,132.09704572519217,116.0,150.0,5.648821924675012,5.637128273559181,0.0,16.371213912963867,srtm_earth_engine,,0.5814786448974771,0.5979460959667204
NSR-GRID-253,138.66769391315702,125.0,158.0,8.270786666883625,8.2706230962169,0.0,22.827714920043945,srtm_earth_engine,,0.5500376547098792,0.3368105067485889
NSR-GRID-254,139.19831691565028,129.0,152.0,3.5712544049242694,3.4052546936317554,0.0,18.944934844970703,srtm_earth_engine,,0.5474985882224568,0.8192571907675625
NSR-GRID-255,145.92853297662367,135.0,155.0,3.19260746338006,3.3673254437700284,0.0,12.811142921447754,srtm_earth_engine,,0.5152940551109344,0.8230182298727193
NSR-GRID-256,153.54362536483555,144.0,172.0,4.916956077879902,3.9776564285016485,0.0,18.91962242126465,srtm_earth_engine,,0.4788553297057351,0.762498216715781
NSR-GRID-257,156.6374192706637,149.0,166.0,3.5450130568591858,4.128472205899114,0.0,17.020204544067383,srtm_earth_engine,,0.46405131934740207,0.7475434248721684
NSR-GRID-258,161.08136898256166,154.0,173.0,3.477002768531673,3.941056717975666,0.0,15.19226360321045,srtm_earth_engine,,0.4427867233305457,0.7661274195876402
NSR-GRID-259,167.72980156206694,155.0,179.0,4.612439692125416,3.806271832049818,0.0,14.664899826049805,srtm_earth_engine,,0.4109735296371124,0.7794925989307399
NSR-GRID-260,172.44538130341198,163.0,196.0,4.233012015273679,4.215832014831286,0.0,18.78206443786621,srtm_earth_engine,,0.3884091657973271,0.7388808845158279
NSR-GRID-261,185.46028612910084,168.0,209.0,7.617108864970937,7.993026936119965,0.0,26.05999755859375,srtm_earth_engine,,0.3261319774270046,0.36433675673697774
NSR-GRID-262,197.26354579399631,182.0,211.0,5.540469231749138,5.924003329527046,0.0,26.05999755859375,srtm_earth_engine,,0.2696525920316052,0.5694997568558084
NSR-GRID-263,201.55135690521251,192.0,213.0,4.107635953789101,4.44251465337043,0.0,17.96761703491211,srtm_earth_engine,,0.2491351296416765,0.7164031853492503
NSR-GRID-264,208.72104859627103,200.0,220.0,3.7059512560976753,3.6989429764906254,0.0,11.623445510864258,srtm_earth_engine,,0.21482767630403332,0.7901352566247741
NSR-GRID-265,204.64574671036544,188.0,216.0,6.0145069990848885,3.726851574423598,0.0,11.885200500488281,srtm_earth_engine,,0.2343282678652966,0.7873678586778422
NSR-GRID-266,196.40185269750174,190.0,208.0,3.0430853490102607,3.592045597724781,0.0,22.291851043701172,srtm_earth_engine,,0.27377585101863045,0.8007351293679151
NSR-GRID-267,121.06672069151809,119.0,125.0,1.5252504348099956,2.857339821365446,0.9274099469184875,6.4882330894470215,srtm_earth_engine,,0.6342594864870464,0.8735880638642652
NSR-GRID-268,201.37519541427824,199.0,206.0,2.2290935672349628,5.802807113911845,2.1411492824554443,8.701708793640137,srtm_earth_engine,,0.24997807413504358,0.5815174927189621
NSR-GRID-269,132.806260290707,119.0,146.0,7.032626830742343,5.903833933925568,0.0,16.52722930908203,srtm_earth_engine,,0.5780850058595361,0.5714997406641116
NSR-GRID-270,203.6889479866867,194.0,216.0,4.01251626940113,4.52679638263024,0.0,22.291851043701172,srtm_earth_engine,,0.23890661362695076,0.708045865319142
NSR-GRID-271,140.05167857492413,128.0,151.0,5.0661210990656365,5.30358786036372,0.0,18.38376235961914,srtm_earth_engine,,0.5434151957186784,0.6310197407593674
NSR-GRID-272,147.05204545825117,132.0,159.0,5.244379280054307,6.318335983804357,0.9274099469184875,16.830867767333984,srtm_earth_engine,,0.50991797288891,0.53039799400566
NSR-GRID-273,152.53012264335572,140.0,174.0,5.4573304296496135,5.804721550660071,0.0,21.499950408935547,srtm_earth_engine,,0.48370500788200965,0.5813276584485592
NSR-GRID-274,152.95639620240772,145.0,164.0,4.171797663789497,3.1357771371319907,0.0,9.722691535949707,srtm_earth_engine,,0.4816652604470557,0.845978405441002
NSR-GRID-275,161.4607783991781,148.0,180.0,6.4648054968030015,5.204881086401542,0.0,15.60054874420166,srtm_earth_engine,,0.4409712239454515,0.6408074385959711
NSR-GRID-276,169.48263096092387,155.0,190.0,8.742573568040013,5.56008334920006,0.0,17.564199447631836,srtm_earth_engine,,0.40258612395757265,0.6055858192521764
NSR-GRID-277,167.70416952138595,148.0,182.0,6.112099807787602,6.1672279996160775,0.0,18.801504135131836,srtm_earth_engine,,0.41109618066277764,0.545381760879653
NSR-GRID-278,173.6848901860395,167.0,181.0,2.9786217652037874,3.4643080710696097,0.0,9.596041679382324,srtm_earth_engine,,0.3824780330534504,0.8134014972686127
NSR-GRID-279,176.86532063409243,162.0,188.0,6.381085948920966,5.540712552680628,0.0,19.633806228637695,srtm_earth_engine,,0.36725946105735296,0.6075066145084289
NSR-GRID-280,182.86329972920947,149.0,203.0,9.378371638794157,7.788022250850058,0.0,28.849924087524414,srtm_earth_engine,,0.3385587307062119,0.38466488452361536
NSR-GRID-281,197.1705336616067,180.0,210.0,5.641560504079011,6.46331740981108,0.0,26.165006637573242,srtm_earth_engine,,0.2700976612938959,0.5160217325525457
NSR-GRID-282,204.79100071759422,190.0,216.0,5.556776409066247,4.363404869448068,0.0,19.825347900390625,srtm_earth_engine,,0.23363321774461687,0.7242476587310649
NSR-GRID-283,209.35158722390796,198.0,220.0,3.945146868425039,3.5723126833794594,0.0,8.70166301727295,srtm_earth_engine,,0.2118105068806656,0.8026918319861326
NSR-GRID-284,203.91126836347027,188.0,216.0,4.881847363381673,4.649195788445286,0.0,12.16889762878418,srtm_earth_engine,,0.23784279578356682,0.6959088219186906
NSR-GRID-285,138.00696405044232,131.0,144.0,3.759354362332882,3.0828790412141225,0.0,7.876060962677002,srtm_earth_engine,,0.553199291208439,0.8512237453320025
NSR-GRID-286,215.7382245393,204.0,229.0,5.601445639548246,4.282179054718336,0.0,11.189785957336426,srtm_earth_engine,,0.18125002100154208,0.7323019563156583
NSR-GRID-287,144.35134077756945,132.0,153.0,4.559582057915709,3.4630483344973344,0.0,11.759321212768555,srtm_earth_engine,,0.5228410250651695,0.813526411906466
NSR-GRID-288,151.68039522598315,146.0,159.0,2.369455842098078,2.586785037989627,0.0,17.967615127563477,srtm_earth_engine,,0.48777101029569525,0.900416095635874
NSR-GRID-289,157.90327630913745,151.0,168.0,4.357539230821389,3.016512340532847,0.0,12.929532051086426,srtm_earth_engine,,0.45799410891899195,0.8578046230834074
NSR-GRID-290,166.5725160974813,147.0,185.0,6.965156318237701,7.3371033377738275,0.9274099469184875,31.079425811767578,srtm_earth_engine,,0.4165112178370276,0.42937770303484635
NSR-GRID-291,175.00096197743434,162.0,190.0,8.059929846828746,5.811411635246965,0.0,16.550973892211914,srtm_earth_engine,,0.37618054168034487,0.5806642741253827
NSR-GRID-292,180.35471876579845,160.0,191.0,4.92082860744132,4.661981736627636,0.0,26.318309783935547,srtm_earth_engine,,0.3505624580705635,0.69464097582931
NSR-GRID-293,179.0776428396771,172.0,187.0,3.100222611099219,3.9080399522999794,0.0,13.739165306091309,srtm_earth_engine,,0.35667335162525793,0.7694013400391322
NSR-GRID-294,184.51118502576142,168.0,194.0,4.397336767262282,4.033827379546092,0.0,20.844789505004883,srtm_earth_engine,,0.33067348956149856,0.756928342694487
NSR-GRID-295,192.5352500856178,183.0,206.0,4.680924720760587,4.5409264721149,0.0,10.432639122009277,srtm_earth_engine,,0.29227780262247016,0.7066447350752034
NSR-GRID-296,199.89766077104883,184.0,211.0,5.01673631100426,5.453404718800212,0.0,21.86277198791504,srtm_earth_engine,,0.25704817603225083,0.6161640010533214
NSR-GRID-297,211.94133568121063,184.0,223.0,6.941619178373158,6.688578045940412,0.0,23.50399398803711,srtm_earth_engine,,0.19941838763989705,0.4936850381959874
NSR-GRID-298,217.879091309382,208.0,225.0,3.8341545014172267,4.295903584968942,0.0,10.74461555480957,srtm_earth_engine,,0.1710058305981671,0.7309410410547287
NSR-GRID-299,217.29229766077094,206.0,230.0,5.213158756594394,4.684641938570393,0.0,14.667411804199219,srtm_earth_engine,,0.17381367737680276,0.6923940053263826
NSR-GRID-300,137.4515698285791,129.0,149.0,4.086832833181807,3.9966715295974864,0.0,9.82186508178711,srtm_earth_engine,,0.5558568896340913,0.7606126919803677
NSR-GRID-301,130.8764705882353,130.0,133.0,0.9574271077563381,2.751328408367494,0.9274099469184875,5.941768646240234,srtm_earth_engine,,0.587319178404442,0.884100084833089
NSR-GRID-302,136.82556706114386,128.0,165.0,5.549217372123165,6.430004023058533,0.0,33.107242584228516,srtm_earth_engine,,0.5588523546636133,0.5193250657520765
NSR-GRID-303,224.00788591298578,216.0,232.0,4.171204091708327,4.541267634395456,0.0,11.191442489624023,srtm_earth_engine,,0.141679139306635,0.7066109056511296
NSR-GRID-304,141.2902121276351,129.0,153.0,5.2845182067370375,5.4876691030714575,0.0,20.779090881347656,srtm_earth_engine,,0.5374887299935581,0.6127663675744607
NSR-GRID-305,151.78832604866582,142.0,161.0,3.8679230852041973,3.1598453088098775,0.0,10.574860572814941,srtm_earth_engine,,0.48725455410449015,0.8435918215987125
NSR-GRID-306,160.40250566874926,154.0,168.0,2.953926605066213,2.234704865778026,0.0,5.6501784324646,srtm_earth_engine,,0.4460351296030639,0.9353281305605188
NSR-GRID-307,170.00515236992692,161.0,180.0,3.8660513790650186,3.0398359279968705,0.0,8.748496055603027,srtm_earth_engine,,0.40008582413580374,0.8554918717148849
NSR-GRID-308,178.97569965424992,163.0,194.0,6.4782389996251295,5.242209476023331,0.0,30.23725128173828,srtm_earth_engine,,0.3571611565725049,0.6371059803912376
NSR-GRID-309,185.2477284220484,154.0,218.0,15.393787765676588,9.837853150903204,0.0,36.753761291503906,srtm_earth_engine,,0.327149080244041,0.18140502037749795
NSR-GRID-310,197.71277168153114,170.0,218.0,11.71341530824327,7.51408530730063,0.0,30.435880661010742,srtm_earth_engine,,0.2675030161727321,0.4118282890410395
NSR-GRID-311,189.06448561549993,168.0,210.0,13.002386933645,7.973657026322154,0.0,26.21451187133789,srtm_earth_engine,,0.30888564229471405,0.36625746406650606
NSR-GRID-312,198.79838828077814,182.0,215.0,5.437761629862828,4.426146848159238,0.0,20.139793395996094,srtm_earth_engine,,0.26230826827754916,0.7180262059913485
NSR-GRID-313,206.09489491448025,191.0,221.0,4.8396375135929945,3.896133860390914,0.0,18.054365158081055,srtm_earth_engine,,0.22739399697412277,0.7705819401676037
NSR-GRID-314,215.00117424489528,191.0,233.0,7.245155895535858,7.7297734138975915,0.0,25.03232192993164,srtm_earth_engine,,0.18477685586032988,0.390440800324924
NSR-GRID-315,226.70589386796286,211.0,236.0,5.358743675247669,4.2807575482217235,0.0,11.37132740020752,srtm_earth_engine,,0.12876899114288598,0.7324429119512558
NSR-GRID-316,227.05899137467165,216.0,237.0,4.382790888105311,4.838686794982851,0.0,17.098529815673828,srtm_earth_engine,,0.12707939600308982,0.6771190201624881
NSR-GRID-317,134.4979013019042,125.0,148.0,5.08837711187497,4.460609373679894,0.9274099469184875,18.054595947265625,srtm_earth_engine,,0.5699903906994355,0.7146089249584209
NSR-GRID-318,236.7015778641663,224.0,252.0,7.135294413029508,4.7773955159911,0.0,13.091425895690918,srtm_earth_engine,,0.08093897598264599,0.683196622486115
NSR-GRID-319,145.90123396417104,131.0,161.0,7.184405770452404,5.659413838439202,0.0,20.779090881347656,srtm_earth_engine,,0.5154246827078017,0.5957362742249295
NSR-GRID-320,160.59550323643083,150.0,170.0,4.360855933401248,3.379884649748334,0.0,10.933074951171875,srtm_earth_engine,,0.4451116233586083,0.8217728673889811
NSR-GRID-321,165.65235897519528,157.0,173.0,4.197989263277727,2.629926814943961,0.0,7.731686592102051,srtm_earth_engine,,0.4209142310900935,0.8961381858226631
NSR-GRID-322,172.07889546351095,162.0,181.0,4.851685715997316,3.7948271323712057,0.0,9.651823997497559,srtm_earth_engine,,0.39016282500515487,0.7806274477135382
NSR-GRID-323,178.71672672134096,169.0,191.0,3.8685180752793613,3.295923459360395,0.0,10.58820915222168,srtm_earth_engine,,0.35840035934360415,0.8300984029984582
NSR-GRID-324,189.65030414716497,179.0,207.0,5.873640869551808,3.8502714982496515,0.0,12.165498733520508,srtm_earth_engine,,0.3060824615157568,0.7751296213924362
NSR-GRID-325,201.4886465515837,188.0,214.0,6.66315478434393,4.389738786843736,0.0,11.75832748413086,srtm_earth_engine,,0.24943520286987264,0.7216364050553886
NSR-GRID-326,206.2453002461971,197.0,213.0,2.996211599773808,3.339054369574464,0.0,11.621639251708984,srtm_earth_engine,,0.22667429742190304,0.8258215707239605
NSR-GRID-327,209.90497235767063,198.0,219.0,5.050125967816034,4.076193386223862,0.0,13.890957832336426,srtm_earth_engine,,0.20916252207568653,0.7527273577442095
NSR-GRID-328,211.46365755456674,200.0,221.0,4.5373142165698335,3.488081921197631,0.0,9.074483871459961,srtm_earth_engine,,0.20170410936216943,0.8110440981547997
NSR-GRID-329,221.56498133142057,210.0,234.0,4.034787004643487,4.7094390566910445,0.0,17.714584350585938,srtm_earth_engine,,0.15336860079978187,0.6899351396412727
NSR-GRID-330,233.28787162217273,208.0,246.0,5.480830792209992,4.689727587735197,0.0,22.598424911499023,srtm_earth_engine,,0.09727378822452704,0.691889715748981
